nct_id,enrollment_log,start_year,pre_semaglutide_era,post_semaglutide_era,phase_Unknown,phase_PHASE4,is_obesity,is_t2d,is_weight_loss,exc_count,criteria_total_len,mentions_bmi,mentions_contraindication,mentions_renal_cutoff,high_risk_term_count,risk_ratio,year_x_enrollment,enrollment_log_x_phase_Unknown,label
NCT01837680,4.663439094112067,2013.0,1,0,0,0,0,0,0,0,587,0,0,0,1,1.0,9387.502896447591,0.0,0
NCT02839174,5.831882477283517,2016.0,1,0,0,0,0,0,0,0,357,0,0,0,0,0.0,11757.07507420357,0.0,0
NCT02612493,2.833213344056216,2006.0,1,0,0,0,0,0,0,0,93,1,0,0,0,0.0,5683.42596817677,0.0,0
NCT06717841,5.303304908059076,2020.0,0,1,0,0,0,0,0,0,581,0,0,0,0,0.0,10712.675914279333,0.0,0
NCT02564679,3.713572066704308,2014.0,1,0,0,0,1,0,0,0,992,1,0,0,3,3.0,7479.1341423424765,0.0,0
NCT03569501,4.394449154672439,2017.0,0,1,0,0,0,0,0,0,588,0,0,0,1,1.0,8863.60394497431,0.0,0
NCT00287456,0.0,2006.0,1,0,0,0,0,0,0,0,504,0,0,0,0,0.0,0.0,0.0,0
NCT02755064,3.4339872044851463,2010.0,1,0,0,0,0,0,0,0,1593,0,1,0,3,3.0,6902.314281015144,0.0,0
NCT05084079,4.04305126783455,2021.0,0,1,0,0,0,0,0,0,2382,1,0,0,5,5.0,8171.006612293626,0.0,0
NCT01530178,2.19722457733622,2011.0,1,0,0,0,0,0,0,0,535,0,0,0,0,0.0,4418.618625023138,0.0,0
NCT03980743,3.951243718581428,2020.0,0,1,0,0,1,0,0,0,972,1,0,0,1,1.0,7981.512311534484,0.0,0
NCT02761018,4.795790545596741,2017.0,0,1,0,0,0,0,0,0,872,0,0,0,0,0.0,9673.109530468628,0.0,0
NCT01429467,3.58351893845611,2012.0,1,0,0,0,0,0,0,0,729,0,0,0,0,0.0,7210.040104173693,0.0,0
NCT00147706,8.699681400989514,2004.0,1,0,0,0,0,0,0,0,192,0,0,0,0,0.0,17434.161527582986,0.0,0
NCT02812264,5.3471075307174685,2017.0,0,1,0,0,0,0,1,0,939,1,1,0,2,1.0,10785.115889457134,0.0,0
NCT06642571,3.8501476017100575,2024.0,0,1,0,0,1,0,0,0,1277,1,0,0,1,0.5,7792.698745861158,0.0,0
NCT02074332,6.826545223556594,2012.0,1,0,0,0,1,0,0,0,220,0,0,0,0,0.0,13735.008989795868,0.0,0
NCT05708040,3.8918202981106265,2022.0,0,1,0,0,0,0,0,0,526,0,0,0,1,1.0,7869.260642779686,0.0,0
NCT05030636,3.610917912644224,2021.0,0,1,0,0,1,0,0,0,1024,0,0,0,0,0.0,7297.6651014539775,0.0,0
NCT05655975,4.77912349311153,2022.0,0,1,0,0,1,0,1,0,438,0,0,0,0,0.0,9663.387703071512,0.0,0
NCT01018017,4.465908118654584,2010.0,1,0,0,0,0,0,0,0,4815,1,1,0,1,0.1666666666666666,8976.475318495714,0.0,0
NCT02024360,5.707110264748875,2012.0,1,0,0,0,1,0,0,0,147,1,0,0,0,0.0,11482.705852674737,0.0,0
NCT06640478,3.044522437723423,2024.0,0,1,0,0,0,0,0,0,2307,0,0,0,1,0.25,6162.113413952208,0.0,0
NCT05168072,4.394449154672439,2021.0,0,1,0,0,1,0,1,0,724,1,0,0,1,1.0,8881.181741593,0.0,0
NCT01911468,3.610917912644224,2011.0,1,0,0,0,1,0,1,0,586,1,0,0,0,0.0,7261.555922327535,0.0,0
NCT03566472,4.61512051684126,2018.0,0,1,0,0,0,0,0,0,1120,0,0,0,2,0.6666666666666666,9313.313202985662,0.0,0
NCT01102920,4.465908118654584,2010.0,1,0,0,0,1,0,1,0,380,1,0,0,1,1.0,8976.475318495714,0.0,0
NCT06001801,4.962844630259907,2023.0,0,1,0,0,0,0,0,0,473,1,0,0,0,0.0,10039.834687015791,0.0,0
NCT03919929,4.110873864173311,2019.0,0,1,0,0,1,0,0,0,2556,1,1,0,4,4.0,8299.854331765915,0.0,0
NCT05638516,4.30406509320417,2022.0,0,1,0,0,1,0,0,0,456,1,0,0,0,0.0,8702.819618458832,0.0,0
NCT01970462,2.19722457733622,2014.0,1,0,0,0,0,0,0,0,854,0,1,0,0,0.0,4425.210298755146,0.0,0
NCT06324526,7.678326356506885,2017.0,0,1,0,0,1,0,0,0,481,1,0,0,0,0.0,15487.184261074388,0.0,0
NCT02932826,3.713572066704308,2016.0,1,0,0,0,0,0,0,0,1916,0,0,0,0,0.0,7486.561286475885,0.0,0
NCT01631084,9.944389543856554,2012.0,1,0,0,0,0,0,0,0,1239,0,0,0,0,0.0,20008.111762239387,0.0,0
NCT06717893,5.198497031265826,2020.0,0,1,0,0,0,0,0,0,553,0,0,0,0,0.0,10500.964003156969,0.0,0
NCT01496820,4.110873864173311,2011.0,1,0,0,0,0,1,0,0,818,0,1,1,0,0.0,8266.967340852529,0.0,0
NCT02348190,4.465908118654584,2003.0,1,0,0,0,0,0,0,0,751,0,0,0,0,0.0,8945.213961665131,0.0,0
NCT06954844,4.110873864173311,2025.0,0,1,0,0,1,0,0,0,1350,1,1,0,1,1.0,8324.519574950955,0.0,0
NCT01251497,0.0,2009.0,1,0,0,0,0,1,0,0,305,0,0,0,0,0.0,0.0,0.0,0
NCT03393195,4.927253685157205,2018.0,0,1,0,0,1,0,1,0,1095,1,0,0,0,0.0,9943.19793664724,0.0,0
NCT07226583,2.3978952727983707,2025.0,0,1,0,0,0,0,0,0,1867,0,0,0,2,0.3333333333333333,4855.737927416701,0.0,0
NCT01945216,8.10711747075039,2010.0,1,0,0,0,0,1,0,0,854,0,1,0,3,3.0,16295.306116208283,0.0,0
NCT01541735,2.70805020110221,2012.0,1,0,0,0,0,1,0,0,495,1,0,0,0,0.0,5448.597004617646,0.0,0
NCT00816010,4.927253685157205,2008.0,1,0,0,0,0,1,0,0,962,0,0,0,0,0.0,9893.925399795668,0.0,0
NCT01732705,3.044522437723423,2012.0,1,0,0,0,0,1,0,0,242,1,0,0,0,0.0,6125.579144699527,0.0,0
NCT03363360,7.601402334583733,2016.0,1,0,0,0,0,1,0,0,470,0,0,0,0,0.0,15324.427106520809,0.0,0
NCT02424500,5.204006687076795,2015.0,1,0,0,0,0,0,0,0,3648,1,0,0,2,0.6666666666666666,10486.073474459745,0.0,0
NCT00624624,3.218875824868201,2009.0,1,0,0,0,1,0,0,0,292,0,0,0,0,0.0,6466.721532160215,0.0,0
NCT01734785,6.410174881966167,2013.0,1,0,0,0,0,0,0,0,1279,1,0,0,0,0.0,12903.682037397895,0.0,0
NCT01381926,2.70805020110221,2011.0,1,0,0,0,0,1,0,0,1229,0,1,0,1,1.0,5445.888954416544,0.0,0
NCT01686945,4.68213122712422,2012.0,1,0,0,0,0,0,0,0,3188,1,0,0,1,0.3333333333333333,9420.448028973931,0.0,0
NCT05630482,6.716594773520978,2023.0,0,1,0,0,1,0,0,1,498,0,0,0,1,1.0,13587.671226832936,0.0,0
NCT06302803,5.420534999272286,2024.0,0,1,0,0,1,0,1,0,1359,1,0,0,3,3.0,10971.162838527109,0.0,0
NCT05833009,5.017279836814924,2022.0,0,1,0,0,1,0,0,0,1417,0,0,0,4,2.0,10144.939830039775,0.0,0
NCT01570140,5.860786223465865,2012.0,1,0,0,0,0,1,0,0,845,0,0,0,0,0.0,11791.90188161332,0.0,0
NCT01340664,5.634789603169249,2011.0,1,0,0,0,0,0,0,0,496,0,1,0,1,1.0,11331.56189197336,0.0,0
NCT01983007,3.4657359027997265,2012.0,1,0,0,0,0,0,0,0,197,0,0,0,0,0.0,6973.06063643305,0.0,0
NCT04892030,3.1354942159291497,2020.0,0,1,0,0,1,0,1,0,1024,1,0,0,2,2.0,6333.698316176882,0.0,0
NCT05788601,4.007333185232471,2023.0,0,1,0,0,1,0,0,0,3337,1,1,1,1,0.5,8106.83503372529,0.0,0
NCT06326060,5.87493073085203,2024.0,0,1,0,0,1,0,1,0,1018,1,0,0,0,0.0,11890.85979924451,0.0,0
NCT01392573,6.025865973825314,2011.0,1,0,0,0,0,0,0,0,1747,1,1,0,1,0.3333333333333333,12118.016473362706,0.0,0
NCT00712478,4.74493212836325,2007.0,1,0,0,0,0,0,0,0,375,0,0,0,0,0.0,9523.078781625043,0.0,0
NCT07156578,3.258096538021482,2025.0,0,1,0,0,1,0,0,0,623,0,0,0,1,0.25,6597.645489493501,0.0,0
NCT07227805,4.762173934797756,2026.0,0,1,0,0,0,0,0,0,3782,0,0,0,2,1.0,9648.164391900254,0.0,0
NCT01038102,4.189654742026425,2009.0,1,0,0,0,1,0,0,0,253,0,0,0,1,1.0,8417.016376731088,0.0,0
NCT01172093,5.181783550292085,2007.0,1,0,0,0,0,0,0,0,906,0,0,0,0,0.0,10399.839585436215,0.0,0
NCT01626586,3.912023005428146,2012.0,1,0,0,0,0,0,0,0,591,0,0,0,0,0.0,7870.990286921429,0.0,0
NCT01092663,4.127134385045092,2010.0,1,0,0,0,0,0,0,0,1697,1,1,0,0,0.0,8295.540113940635,0.0,0
NCT03851627,3.49650756146648,2022.0,0,1,0,0,1,0,0,0,3585,1,1,0,2,0.2,7069.938289285223,0.0,0
NCT05495386,0.0,2022.0,0,1,0,0,0,0,0,0,992,0,1,0,2,2.0,0.0,0.0,0
NCT01423266,4.3694478524670215,2009.0,1,0,0,0,0,0,0,0,913,1,0,0,0,0.0,8778.220735606246,0.0,0
NCT05562206,3.044522437723423,2022.0,0,1,0,0,0,0,0,0,1760,0,0,0,1,0.5,6156.024369076761,0.0,0
NCT01973231,6.003887067106539,2013.0,1,0,0,0,0,0,0,0,2092,1,1,0,0,0.0,12085.824666085462,0.0,0
NCT01883622,3.9318256327243257,2004.0,1,0,0,0,0,0,0,0,242,1,0,0,0,0.0,7879.378567979549,0.0,0
NCT00670722,8.77971129020447,2008.0,1,0,0,0,0,0,0,0,647,0,0,0,0,0.0,17629.660270730576,0.0,0
NCT06290544,5.303304908059076,2021.0,0,1,0,0,0,0,0,0,217,0,0,0,0,0.0,10717.979219187391,0.0,0
NCT03670602,4.174387269895637,2019.0,0,1,0,0,0,0,1,0,429,1,0,0,0,0.0,8428.087897919291,0.0,0
NCT03648918,8.294299608857235,2001.0,1,0,0,0,0,0,0,0,600,0,0,0,0,0.0,16596.89351732333,0.0,0
NCT00645840,2.772588722239781,2008.0,1,0,0,0,0,0,0,0,2740,0,0,0,3,1.5,5567.35815425748,0.0,0
NCT05600829,4.795790545596741,2023.0,0,1,0,0,1,0,1,0,1033,1,0,0,0,0.0,9701.884273742207,0.0,0
NCT01290575,4.219507705176107,2011.0,1,0,0,0,0,1,0,0,1608,1,0,0,0,0.0,8485.42999510915,0.0,0
NCT05046873,2.833213344056216,2021.0,0,1,0,0,0,0,0,0,858,1,0,0,1,0.5,5725.924168337613,0.0,0
NCT04636411,4.394449154672439,2020.0,0,1,0,0,0,0,0,0,665,0,0,0,0,0.0,8876.787292438326,0.0,0
NCT00319202,4.04305126783455,2006.0,1,0,0,0,1,0,0,0,2899,0,1,0,1,1.0,8110.3608432761075,0.0,0
NCT01184170,4.276666119016055,2010.0,1,0,0,0,1,0,0,0,475,1,0,0,1,1.0,8596.098899222272,0.0,0
NCT02358408,4.919980925828125,2015.0,1,0,0,0,0,0,0,0,1266,0,0,0,2,2.0,9913.761565543671,0.0,0
NCT04118543,5.351858133476067,2019.0,0,1,0,0,1,0,0,0,706,1,1,0,1,0.5,10805.40157148818,0.0,0
NCT02036710,2.5649493574615367,2011.0,1,0,0,0,1,0,0,0,161,0,0,0,0,0.0,5158.11315785515,0.0,0
NCT03743844,3.871201010907891,2018.0,0,1,0,0,1,0,0,0,1196,0,0,0,0,0.0,7812.083640012124,0.0,0
NCT03063606,3.4657359027997265,2017.0,0,1,0,0,1,0,0,0,836,0,1,0,1,1.0,6990.389315947048,0.0,0
NCT07023172,8.006700845440367,2025.0,0,1,0,0,0,1,0,0,954,0,0,1,2,2.0,16213.569212016742,0.0,0
NCT03460769,6.654152520183219,2021.0,0,1,0,0,0,0,0,0,3507,0,1,0,1,0.5,13448.042243290283,0.0,0
NCT06716320,4.394449154672439,2021.0,0,1,0,0,0,0,0,0,427,0,0,0,0,0.0,8881.181741593,0.0,0
NCT05225233,4.8283137373023015,2022.0,0,1,0,0,1,0,0,0,1520,1,0,0,5,5.0,9762.850376825254,0.0,0
NCT04793334,4.709530201312334,2021.0,0,1,0,0,1,0,0,0,392,1,1,0,0,0.0,9517.960536852226,0.0,0
NCT05368259,6.90875477931522,2022.0,0,1,0,0,1,0,0,0,6831,1,1,0,9,3.0,13969.502163775376,0.0,0
NCT05516797,5.187385805840755,2022.0,0,1,0,0,0,1,0,0,2071,0,0,0,0,0.0,10488.894099410008,0.0,0
NCT01184703,4.189654742026425,2007.0,1,0,0,0,0,0,0,0,944,1,0,0,0,0.0,8408.637067247035,0.0,0
NCT06287840,5.3230099791384085,2024.0,0,1,0,0,0,0,0,0,1118,0,0,0,0,0.0,10773.77219777614,0.0,0
NCT03577834,4.634728988229636,2017.0,0,1,0,0,1,0,0,0,754,1,1,0,0,0.0,9348.248369259176,0.0,0
NCT03782259,4.143134726391533,2019.0,0,1,0,0,0,1,0,0,1925,0,1,0,1,0.2,8364.989012584505,0.0,0
NCT00922376,4.465908118654584,2010.0,1,0,0,0,0,0,0,0,485,0,0,0,0,0.0,8976.475318495714,0.0,0
NCT04245267,6.68586094706836,2017.0,0,1,0,0,0,1,0,0,839,0,0,0,1,1.0,13485.381530236882,0.0,0
NCT05612971,6.175867270105761,2023.0,0,1,0,0,1,0,0,0,600,1,0,0,0,0.0,12493.779487423955,0.0,0
NCT03096392,3.8501476017100575,2017.0,0,1,0,0,0,0,0,0,3287,1,0,0,1,0.3333333333333333,7765.747712649188,0.0,0
NCT02084498,5.187385805840755,2012.0,1,0,0,0,0,0,0,0,348,0,0,0,0,0.0,10437.020241351598,0.0,0
NCT00827710,8.604837701268284,2007.0,1,0,0,0,0,0,0,0,188,0,0,0,0,0.0,17269.909266445447,0.0,0
NCT03920085,4.820281565605037,2019.0,0,1,0,0,0,0,0,0,371,0,0,0,0,0.0,9732.14848095657,0.0,0
NCT06448130,6.892641641172089,2024.0,0,1,0,0,0,1,0,0,2930,0,0,0,2,1.0,13950.706681732308,0.0,0
NCT06411210,4.007333185232471,2024.0,0,1,0,0,1,0,0,0,3497,1,1,1,4,0.5714285714285714,8110.842366910521,0.0,0
NCT01028404,4.442651256490317,2009.0,1,0,0,0,0,0,0,0,940,1,0,0,0,0.0,8925.286374289046,0.0,0
NCT02626936,2.3978952727983707,2016.0,1,0,0,0,0,0,0,0,1704,0,0,0,3,0.5,4834.156869961515,0.0,0
NCT03338829,4.875197323201151,2016.0,1,0,0,0,0,0,0,0,154,0,0,0,0,0.0,9828.39780357352,0.0,0
NCT02059564,3.80666248977032,2013.0,1,0,0,0,0,0,0,0,1395,1,0,1,4,1.3333333333333333,7662.811591907654,0.0,0
NCT00086450,7.550135342488429,2004.0,1,0,0,0,0,0,0,0,2669,0,0,0,2,2.0,15130.471226346812,0.0,0
NCT02607410,3.713572066704308,2010.0,1,0,0,0,0,1,0,0,462,1,0,0,0,0.0,7464.279854075659,0.0,0
NCT04875780,5.645446897643238,2021.0,0,1,0,0,0,0,1,0,809,1,0,0,0,0.0,11409.448180136984,0.0,0
NCT02895672,5.017279836814924,2016.0,1,0,0,0,0,1,0,0,420,0,0,0,0,0.0,10114.836151018888,0.0,0
NCT00501592,4.174387269895637,2007.0,1,0,0,0,0,0,0,0,1171,0,0,0,0,0.0,8377.995250680544,0.0,0
NCT04815772,5.313205979041787,2020.0,0,1,0,0,0,0,0,0,893,0,0,0,0,0.0,10732.67607766441,0.0,0
NCT01615978,2.772588722239781,2003.0,1,0,0,0,0,0,0,0,742,1,0,0,1,1.0,5553.4952106462815,0.0,0
NCT04430608,4.174387269895637,2020.0,0,1,0,0,0,0,0,0,648,0,0,0,1,1.0,8432.262285189187,0.0,0
NCT03180580,6.723832440821209,2015.0,1,0,0,0,1,0,0,0,375,1,0,0,0,0.0,13548.522368254737,0.0,0
NCT04869917,6.8679744089702925,2022.0,0,1,0,0,0,0,0,0,433,1,0,0,0,0.0,13887.044254937931,0.0,0
NCT00485758,6.680854678790215,2007.0,1,0,0,0,0,1,0,0,631,0,0,0,0,0.0,13408.475340331965,0.0,0
NCT01304615,2.3978952727983707,2011.0,1,0,0,0,1,0,0,0,1608,1,0,0,0,0.0,4822.167393597523,0.0,0
NCT00135330,4.927253685157205,2005.0,1,0,0,0,0,0,0,0,1733,1,0,0,0,0.0,9879.143638740195,0.0,0
NCT02402504,3.4339872044851463,2015.0,1,0,0,0,1,0,0,0,517,1,0,0,0,0.0,6919.48421703757,0.0,0
NCT02001766,3.828641396489095,2013.0,1,0,0,0,0,1,0,0,932,1,0,0,1,1.0,7707.055131132548,0.0,0
NCT07022691,5.049856007249537,2024.0,0,1,0,0,1,0,0,0,729,0,0,0,0,0.0,10220.908558673063,0.0,0
NCT00649246,10.128868598790527,1997.0,1,0,0,0,0,0,0,0,60,0,0,0,0,0.0,20227.350591784685,0.0,0
NCT03341117,3.091042453358316,2014.0,1,0,0,0,0,0,0,0,420,1,0,0,0,0.0,6225.359501063648,0.0,0
NCT05686655,5.017279836814924,2023.0,0,1,0,0,0,0,0,0,365,0,0,0,1,1.0,10149.957109876592,0.0,0
NCT02888691,2.70805020110221,2016.0,1,0,0,0,0,0,0,0,962,1,0,0,0,0.0,5459.429205422056,0.0,0
NCT06556875,3.828641396489095,2023.0,0,1,0,0,1,0,0,0,590,1,0,0,0,0.0,7745.341545097439,0.0,0
NCT02800005,6.398594934535208,2015.0,1,0,0,0,1,0,0,0,1504,1,0,0,7,7.0,12893.168793088444,0.0,0
NCT02343367,6.251903883165888,2015.0,1,0,0,0,1,0,0,0,832,1,0,0,0,0.0,12597.586324579264,0.0,0
NCT06516640,4.110873864173311,2025.0,0,1,0,0,0,1,0,0,188,0,0,0,0,0.0,8324.519574950955,0.0,0
NCT04980014,6.594413459749778,2015.0,1,0,0,0,0,1,0,0,581,0,1,0,0,0.0,13287.743121395804,0.0,0
NCT00957476,4.290459441148391,2009.0,1,0,0,0,1,0,0,0,3554,1,0,0,3,1.0,8619.533017267117,0.0,0
NCT00315952,2.5649493574615367,2006.0,1,0,0,0,0,0,0,0,2206,1,0,0,1,1.0,5145.288411067842,0.0,0
NCT01539070,5.726847747587197,2012.0,1,0,0,0,1,0,0,0,587,1,0,0,0,0.0,11522.41766814544,0.0,0
NCT05659043,7.601402334583733,2017.0,0,1,0,0,0,0,0,0,630,0,0,0,3,3.0,15332.02850885539,0.0,0
NCT02212925,3.6635616461296463,2006.0,1,0,0,0,0,0,0,0,3928,1,0,0,0,0.0,7349.10466213607,0.0,0
NCT01018173,7.6586995582682995,2010.0,1,0,0,0,0,1,0,0,651,1,1,0,2,2.0,15393.986112119284,0.0,0
NCT03583268,2.3978952727983707,2013.0,1,0,0,0,0,0,0,0,1793,0,1,0,2,2.0,4826.96318414312,0.0,0
NCT06767761,6.364750756851911,2025.0,0,1,0,0,0,0,0,0,3401,0,1,0,2,1.0,12888.62028262512,0.0,0
NCT06067685,2.079441541679836,2023.0,0,1,0,0,1,0,0,0,468,1,0,0,0,0.0,4206.710238818308,0.0,0
NCT01679938,6.46302945692067,2011.0,1,0,0,0,1,0,0,0,822,0,0,0,0,0.0,12997.152237867467,0.0,0
NCT01542463,8.4040244933106,2004.0,1,0,0,0,0,0,0,0,125,0,0,0,0,0.0,16841.665084594442,0.0,0
NCT05801614,5.659482215759621,2022.0,0,1,0,0,0,1,0,0,627,1,0,0,3,1.5,11443.473040265955,0.0,0
NCT00700622,4.875197323201151,2008.0,1,0,0,0,0,0,0,0,7428,1,0,0,10,2.5,9789.396224987911,0.0,0
NCT02890745,3.4657359027997265,2016.0,1,0,0,0,0,0,0,0,765,0,0,0,0,0.0,6986.923580044248,0.0,0
NCT02378077,3.367295829986474,2014.0,1,0,0,0,1,0,0,0,941,1,0,0,0,0.0,6781.733801592759,0.0,0
NCT01865318,3.610917912644224,2006.0,1,0,0,0,0,0,0,0,831,1,0,0,0,0.0,7243.501332764314,0.0,0
NCT03938103,5.899897353582492,2019.0,0,1,0,0,1,0,0,0,623,0,0,0,1,0.5,11911.89275688305,0.0,0
NCT03590626,4.110873864173311,2019.0,0,1,0,0,0,0,0,0,5398,1,1,0,0,0.0,8299.854331765915,0.0,0
NCT05342012,2.6390573296152584,2022.0,0,1,0,0,0,0,0,0,648,1,0,0,3,1.5,5336.173920482052,0.0,0
NCT01825148,3.044522437723423,2012.0,1,0,0,0,0,0,0,0,85,0,0,0,0,0.0,6125.579144699527,0.0,0
NCT01945996,3.80666248977032,2013.0,1,0,0,0,0,0,0,0,198,0,0,0,0,0.0,7662.811591907654,0.0,0
NCT05066152,3.555348061489413,2016.0,1,0,0,0,0,0,0,0,459,0,0,0,0,0.0,7167.581691962658,0.0,0
NCT05934110,5.771441123130016,2023.0,0,1,0,0,1,0,1,0,4789,1,1,0,1,0.3333333333333333,11675.625392092024,0.0,0
NCT00682903,4.174387269895637,2008.0,1,0,0,0,0,0,0,0,687,0,0,0,1,1.0,8382.16963795044,0.0,0
NCT01525693,8.517393171418904,2012.0,1,0,0,0,0,1,0,0,837,0,0,0,0,0.0,17136.995060894835,0.0,0
NCT01515579,3.1354942159291497,2006.0,1,0,0,0,0,0,0,0,1088,1,0,0,0,0.0,6289.801397153874,0.0,0
NCT03436498,3.828641396489095,2018.0,0,1,0,0,0,0,0,0,2457,0,1,0,3,1.5,7726.198338114994,0.0,0
NCT06660173,6.016157159698354,2024.0,0,1,0,0,0,1,0,0,1608,1,1,0,0,0.0,12176.702091229468,0.0,0
NCT07146308,4.127134385045092,2025.0,0,1,0,0,0,0,0,0,451,0,0,0,3,3.0,8357.44712971631,0.0,0
NCT07150975,6.042632833682381,2025.0,0,1,0,0,1,0,0,0,6121,1,1,0,3,0.5,12236.331488206824,0.0,0
NCT07154238,7.842671474979457,2025.0,0,1,0,0,1,0,1,3,2306,1,0,0,0,0.0,15881.4097368334,0.0,0
NCT07165223,5.707110264748875,2025.0,0,1,0,0,0,0,0,0,3195,0,1,0,2,1.0,11556.898286116471,0.0,0
NCT06777238,5.616771097666572,2025.0,0,1,0,0,0,1,0,0,2712,0,1,0,2,0.5,11373.961472774808,0.0,0
NCT02679937,4.787491742782046,2014.0,1,0,0,0,1,0,0,0,780,1,0,0,0,0.0,9642.00836996304,0.0,0
NCT02079116,3.044522437723423,2012.0,1,0,0,0,1,0,0,0,683,1,1,0,0,0.0,6125.579144699527,0.0,0
NCT04266379,4.290459441148391,2020.0,0,1,0,0,0,0,0,0,3001,0,0,0,5,2.5,8666.728071119749,0.0,0
NCT01461499,5.472270673671475,2011.0,1,0,0,0,0,1,0,0,1006,0,0,0,0,0.0,11004.736324753336,0.0,0
NCT01075997,5.14166355650266,2007.0,1,0,0,0,0,0,0,0,465,0,0,0,0,0.0,10319.31875790084,0.0,0
NCT02783872,4.0943445622221,2016.0,1,0,0,0,1,0,0,0,729,0,0,0,0,0.0,8254.198637439755,0.0,0
NCT02013557,4.060443010546419,2014.0,1,0,0,0,0,0,0,0,564,0,0,0,0,0.0,8177.732223240488,0.0,0
NCT01720589,1.791759469228055,2012.0,1,0,0,0,1,0,0,0,291,1,0,0,0,0.0,3605.020052086847,0.0,0
NCT03387709,4.61512051684126,2018.0,0,1,0,0,1,0,1,0,1378,1,1,0,1,1.0,9313.313202985662,0.0,0
NCT05870462,4.61512051684126,2023.0,0,1,0,0,1,0,0,0,2505,1,1,0,1,0.5,9336.388805569868,0.0,0
NCT03127696,4.127134385045092,2017.0,0,1,0,0,0,1,1,0,872,1,1,0,1,1.0,8324.43005463595,0.0,0
NCT05576298,3.8501476017100575,2021.0,0,1,0,0,0,1,0,0,3524,1,0,0,0,0.0,7781.148303056028,0.0,0
NCT01970241,4.454347296253507,2014.0,1,0,0,0,0,0,0,0,428,0,0,0,0,0.0,8971.055454654565,0.0,0
NCT00117780,6.255750041753367,2005.0,1,0,0,0,0,0,0,0,276,0,0,0,1,1.0,12542.7788337155,0.0,0
NCT00295334,4.700480365792417,2010.0,1,0,0,0,0,1,0,0,1384,0,0,0,3,1.5,9447.965535242758,0.0,0
NCT04812782,2.833213344056216,2018.0,0,1,0,0,0,0,0,0,402,0,0,0,0,0.0,5717.424528305444,0.0,0
NCT06365255,7.20414929203594,2023.0,0,1,0,0,0,0,0,0,350,0,0,0,0,0.0,14573.994017788706,0.0,0
NCT01030952,4.6443908991413725,2009.0,1,0,0,0,0,0,0,0,1744,0,0,0,0,0.0,9330.581316375015,0.0,0
NCT02000024,5.420534999272286,2011.0,1,0,0,0,1,0,0,0,1959,1,1,0,0,0.0,10900.695883536568,0.0,0
NCT00998712,4.48863636973214,2009.0,1,0,0,0,0,0,0,0,526,1,0,0,0,0.0,9017.67046679187,0.0,0
NCT05301166,4.442651256490317,2022.0,0,1,0,0,1,0,1,0,631,1,0,0,0,0.0,8983.04084062342,0.0,0
NCT04328896,2.3978952727983707,2018.0,0,1,0,0,0,0,0,0,444,0,0,0,1,1.0,4838.952660507112,0.0,0
NCT00701935,4.394449154672439,2008.0,1,0,0,0,0,0,0,0,3299,1,0,0,2,0.3333333333333333,8824.053902582258,0.0,0
NCT03863561,6.18826412308259,2017.0,0,1,0,0,0,0,0,0,211,0,0,0,0,0.0,12481.728736257584,0.0,0
NCT00527397,3.218875824868201,2007.0,1,0,0,0,0,1,0,0,429,0,0,0,0,0.0,6460.283780510478,0.0,0
NCT00936663,1.3862943611198906,2009.0,1,0,0,0,0,1,0,0,479,0,0,0,0,0.0,2785.0653714898604,0.0,0
NCT00675987,3.9889840465642745,2007.0,1,0,0,0,1,0,0,0,3758,1,0,1,2,0.6666666666666666,8005.890981454499,0.0,0
NCT01651065,6.20455776256869,2011.0,1,0,0,0,1,0,0,0,687,1,0,0,0,0.0,12477.365660525636,0.0,0
NCT01122446,3.9318256327243257,2009.0,1,0,0,0,0,0,0,0,1546,0,0,0,2,2.0,7899.03769614317,0.0,0
NCT01967797,5.545177444479562,2013.0,1,0,0,0,1,0,0,0,450,1,0,0,0,0.0,11162.44219573736,0.0,0
NCT01264393,6.2166061010848646,2011.0,1,0,0,0,1,0,1,0,984,1,0,0,0,0.0,12501.594869281662,0.0,0
NCT02065791,8.389814262086407,2014.0,1,0,0,0,0,0,0,0,1068,0,0,0,0,0.0,16897.085923842023,0.0,0
NCT02368600,5.3981627015177525,2015.0,1,0,0,0,0,0,0,0,1049,1,0,0,0,0.0,10877.297843558272,0.0,0
NCT01632592,0.0,2014.0,1,0,0,0,1,0,0,0,2264,1,0,0,0,0.0,0.0,0.0,0
NCT01095991,2.5649493574615367,2010.0,1,0,0,0,0,1,0,0,334,1,0,0,0,0.0,5155.548208497688,0.0,0
NCT01078194,3.044522437723423,2010.0,1,0,0,0,1,0,1,0,268,0,0,0,0,0.0,6119.49009982408,0.0,0
NCT00513084,5.560681631015528,2004.0,1,0,0,0,1,0,1,0,472,1,0,0,0,0.0,11143.605988555117,0.0,0
NCT01224886,5.017279836814924,2010.0,1,0,0,0,1,0,0,0,855,1,1,0,1,1.0,10084.732471997995,0.0,0
NCT01708044,3.49650756146648,2012.0,1,0,0,0,0,0,0,0,2799,1,0,0,1,1.0,7034.973213670558,0.0,0
NCT00690326,4.465908118654584,2006.0,1,0,0,0,0,1,0,0,377,0,0,0,1,1.0,8958.611686021095,0.0,0
NCT02229708,5.572154032177765,2014.0,1,0,0,0,1,0,0,0,1713,1,1,0,2,0.6666666666666666,11222.31822080602,0.0,0
